Transaction Hash,Expected Output,Model Output
0xdeabafabcb40f00dd49237b6291e41b780fb51239189157c31d42d0e932f6c89,Cancel,Wrap
0x4b47a612d8eb81a728ab16e78fac8d188e96b85cb33568ca144439dba9a49ab8,Cancel,Wrap
0xf31aa7fe074d574dbd041b72298ce7644e3b933d9fc12175c2472a932207204f,Unwrap,Unwrap
0xedf117d702bb42ee216da51edf492caf12f3e94d3701115bfe146e6a7dde1f0c,Deposit,Swap
0x6b847fd914da63b717ed983c5654ff58f4bf2748176bee8c8813448299e21792,Mint,Mint
0xda584959821e28adc7d58e4ee8937309d77225619936bbcf450acc112d23eb1c,Mint,Mint
0x0f0abbf8a1e1412b70e12c88fdefee2965898d9311ca57186dfa36c04aa48310,Sale,Sale
0xbd941a136cbadd4db890273d639d931087132e45feeb8b4fcaccfd6c5d377044,Mint,Mint
0x3edd451d3d78db1ab2547abe148384aec083a4a2cdeb277c664af2067dae7e9e,Swap,Swap
0x14eb73fe52c1bef142a84bea8f4270eb4c5dc89054fab013ad753a166f87d2fa,Cancel,Wrap
0x9a3b2a843b7e1e914cfdd4094c54dbe8deaa825714bbe976d2e1e94cb34d3eeb,Approved,Revoked
0x650a69c587c3c011fe8e75e95cf73d8c78be8f999e4dade95ea2faaa6caa9f51,Sale,Sale
0x175c9d5552d043a2f43f9fc989eb5cbf28cb83dc0f48d5b92f857119b3af003e,Revoked,Revoked
0x960846c7abde1642c5a45b2aae796a21e0e541d8215de6e9edc9597382abae90,Approved,Revoked
0xc06d7d960ebac74e6f1eb3ededc423976d8c0426957f21d85e9768c5a95788a8,Mint,Mint
0xaa6d79858e5406539d01cc7e04e4ab943587e1ae82dad431f10d7131c7c77e1b,Deposit,Deposit
0xac038c4213c20ca22db4cc97849fc406861685fd6e10e988cd43d74fef164b8c,Sale,Sale
0x1edce8e6e9f9304abaa01baa1d0c5165dc99b8a087fce0fc03b9e10140937c00,Deposit,Deposit
0x769f6d29f606dee98a73b08acec0e3794e0bd5b82b0fce47109ef01c003f6b04,Swap,Swap
0x6dde8de3fd25d9cedf332f9deaf4c20649046436d4015b0adff616dab55397f3,Mint,Mint
0x77701df22231bea3271101dd190cecbf4cc052e9302a40aa31526c822dc94be3,Approved,Revoked
0x10abff45f95f9700a84c1021735f2c40dc989a1a94c06221ebfea5d01da8522d,Approved,Revoked
0xe237b3b861ecc08ebe0ee84d2a3dda556b07d4d5656209c57a3b44812a58d7e7,Swap,Swap
0xd629cc29a469e8f9628578a6f98e9fa389a02f54c19de1fd0e1595f23573e13d,Sale,Sale
0x8b848bd4a9980a5a49fcad8cca5af0f8a4887d5ca13b62fb648f645da7017a6e,Mint,Mint
0x712de0d53047bb24e89782e6074621b12e154db3aebf0e39572698f6dc2cd545,Sale,Sale
0xa513155b6b27126cc6c08d5950d36cac9ea82880c656732ce3724eae3e7b4f7e,Transfer,Transfer
0xb254f8c39529bb5a9f87c355523f50774672bff7de93038cec44747ab5814e9b,Swap,Swap
0x6acde5c1393f60e978e1148bb66fd2bfd31a1bcc8c9bab1639c4dc4163a07a8d,Cancel,Cancel
0x18c9733c9d3fb5337abcc6251b4ad9e9ab751b5b5ef35644d1a8ad587699b191,Unwrap,Unwrap
0x3b53ed7edfa1c5b1248696b71392f43be5eb9834199137a4cc7ec7d209034f8e,Withdraw,Withdraw
0xca2060f875c2c2a8d4ac4f579a63fcc56473094bb269a326c5c1bd1f88d25ead,Approved,Revoked
0xa6e3c139cad4984ceae315b9c80488b7e61db7803381e8b59a47d18e09d96637,Mint,Mint
0xaca751881b6ad0945c3a221b64e197e6f47580afb7c3328c59b55d1670177730,Swap,Swap
0x9a9adfa31326786060ec3578022650b43001bb25e37ba4463f422aacdf9eedab,Transfer,Transfer
0x1f5eb8dd704f7c7dd6565e60e33e9e76d84d365e676babcd0615ef5d1905f130,Approved,Revoked
0x4b919b4e56147bd2105af4eae54128fc15b0a01c81d4440e23d511bca4a80d58,Swap,Swap
0x2e1647811718fca436c3d6989830b82aac730118b45a2786e2253dde97ada17b,Unwrap,Unwrap
0x55c1fc3f0e760b28992056edc8702c7db3a495f1ab5f8b402aae92a4995923ac,Approved,Revoked
0xaffaad5b5047efb575ec1e6bdb5b0d27d90035256b55553aec6eb7eb8f30dc9a,Transfer,Unwrap
0xee6ee0ae0bc4aa8d0194005bc8340b60ce7b8b4174183f8436350f24ad7c2ab9,Cancel,Cancel
0xbdc58ff0676a49a919ecaa2e8102c5e6f4f9605c66d8809d8a6d48cfa377eed4,Transfer,Transfer
0xeffff60e1bf94ac0ff39f66395cfe757dcc3b17a5962e05f58e019ba197d5d96,Mint,Mint
0x59790731416cac7849b1215197e94010d47fc586d02bb9a8131bfdca871097a2,Withdraw,Fill
0x3650e424587caa3ce1a2a0c972d2d349169cbef65e15ac725820038222367343,Deposit,Deposit
0x774fb04ae9ace7a8f3a3236a1f7d96b7f741f97b7377eb7f13fa310a6ca0dc30,Transfer,Transfer
0x2d99a227f1c2dbe6573b3fb093770924f91bd92b2f86ad81414fa58809a1678c,Wrap,Wrap
0xf07f51f0fd75a0b5f0cabe5433059f0b4eb98512fa9cfdc5b29449e3b753f227,Swap,Swap
0x445a81231739853c19a9b1b9e6f765237bfe8c65af8b9235856dcd975479f6ae,Approved,Revoked
0xc154db48c3556f58a325f0b4322e0065e6248bea27fc08dfb6a837d6992bf945,Withdraw,Transfer
0x3504732b3a5d3fe14f6e26ae427833106e03a751fcf5c91df021659ae0a652e8,Withdraw,Withdraw
0x39d3666ce26a4595ed643ea95e56c0dd39f3d2de05a785489298c249696181fc,Sale,Sale
0xb2d64c2b5ead91a7e015f3725fca6352fab27574ef41c0273076b5e1891f236f,Deposit,Deposit
0x76b8223f6058e6e346d2ef4987b66101004108b4dcef200f0d24de4d3f227b4b,Sale,Sale
0x12c5527e09d274f9188279163f5a13a29540b178e6166a102cd01daa2184a124,Swap,Swap
0xb9bed70c212ab1235f305c98a7caf1b3798dce9bdd84b22de5976791f306ed0c,Wrap,Wrap
0xe8d96ea29a87d6f0c62f7df680a2296a520eea64b9ab20d9e535e6d6eb1c8e2b,Mint,Mint
0x83852ec5fa0ec3a34c83942167e48c12c670eff142a96b3323b4a5e17695147f,Deposit,Deposit
0xcd54825cf1e7d7230da5b47c6bcb65a3c680172b2f4c79aa450ba5eb6b91bf90,Transfer,Transfer
0xf93d02e054ef746d6049d6266ca010b0b7026b963339bccb4e51d842b863d217,Mint,Mint
0xe54e356ff223ec27d9d3f0525494450457c25ed50ae98005b0c4817bf380f165,Sale,Sale
0x86d3cd23cb9523dd0ea37b82aa0ff7981ad0442aabcfc04aca54ae5aa8f6a29f,Transfer,Transfer
0x63e15f54830b8335cbe41307680d1b959431407f4a177d551b892951570b0ce7,Mint,Mint
0x53f9cff316f6f6b274a2f03959be6398a6cea1615491fea282f675720802e459,Sale,Sale
0x83e2a8cb4b1971ea72b22e2a47aefb8cb4afb9d4edeb8a73e4bd158b08354780,Transfer,Transfer
0xbb1475fda2710630785824e7a02984c17f0efdf26912a3fcaf9cf0c60b715f9e,Wrap,Wrap
0xf7c8c42506a7299f1d684fad9a40714d04119226868a55a6880fd4a9f5325a24,Swap,Swap
0x6fc116d9a008eee03a498ba66e214bcefcddf6daff0392ec66f87567e675e963,Swap,Swap
0xd4b1949302f2b3c54efed978d9537ea3f0589ebda92f7a39f589ab2f828a81af,Approved,Revoked
0x3abee4cf41af58457854ea7fce21faffb519831914d3ff59c216522414da27c8,Approved,Revoked
0x86f49821d87d9ec529061b7877e011a9ddb036e945789da5c915dc6532cc1cef,Approved,Revoked
0x85f4a8c362e25a1aaeb94972c6e89876b49e0310a6f71ef3ad14424138131bfc,Approved,Revoked
0xb02bd38695963b04120ba1f7f0efcc37b3d2c0cc7ed9387ce55feb96c9fe5c88,Approved,Revoked
0xee28dfd1fbb03b78f507d1774f334f00093d511fcf8100d7c0474591efe1a8e8,Approved,Revoked
0xf60db73e646cc454763ffabda5408e7eb1ea1f0f96120c525fc4be2996b8b788,Sale,Sale
0x013fa82411718fefe86b04a288f2b04d168cfe73b4145204bd09eb983a29bbd7,Approved,Revoked
0x987506c3462fc2b8ac52968d4e8daf95b19561505dc75b66b55ba9f73e03c16e,Sale,Sale
0xe838d29ede6037af42a982b7d84a4a626449efdfb767d582b9cef5d25bbf7495,Withdraw,Withdraw
0x9455ad9c184a076eb737eb2ccf61f79f6f76dd87174ed4b2d4729bf1086dc759,Sale,Swap
0x694f5221c7296602bc8d2eb6250a210cc138cd5bbf8343457fe5c02850318fe8,Mint,Mint
0x5730f3ae35f7d8e63cdf460a76880d23ce7d7b1d2ca96cb8785fcf6a719b7c13,Sale,Swap
0x994a17c0456a355e60396d4bc9a56765a3674c3688cc8fa0e6a3d2a5c177d8f6,Mint,Mint
0x26442c66556abcef14a2aad0fb5a39feb9fcc2ab9fb69f85fcc2cea9faa6e3eb,Approved,Revoked
0x5ee9ba7db51c3cf3224d67a57ad8b5451fe62774a83d4fc5f3a3cebe33c3af5d,Approved,Revoked
0x9382bc0d0b1d83781892006fed3ac74ec32d3861b446f4c65fa8c5b43aecf444,Sale,Sale
0xcc138c29ec22c292148a31c82514dd4c05d37937a4327f7f86225ee4c08dd870,Mint,Mint
0x9310569f541c450149e5753bf618281effcb7aaa6e1e80839249b1fd1c2a3e0e,Sale,Sale
0xa62e35bc6d04ace0a095413065cd463f7d3951bb3ac485a9c4278f7f7c45efcf,Sale,Sale
0x643d2f78a6f8f2be7a44ebbcacc1652b49e8969e62bce7da82fb279d2f3af83e,Deposit,Deposit
0x85e776999dcbd39dcd4c9ea6f21c460f5c9cfb00e4b45b509f8c9ad5812a549a,Approved,Revoked
0x6a0acf6a0c96691b713b63239b81cc974334ee83b4513f00b4baa1bc7ec3d688,Transfer,Borrow
0xc78e784fb9d3ccaba79c837853f995e5f83628409e47716c9d602fdab029bfd6,Cancel,Cancel
0x197e7b61010339c3ad7af25212fc2ae9dfd648161da9fc8fd499134e1aba4987,Swap,Swap
0x43cb459f3370b22f85a1cf9252ab4aecb1542278964ed7c1847fa48ff0636d8f,Cancel,Cancel
0x601338a83604fe5f6c721f08f89139909f97bc0a1498f6cec6432f2ec2c0ec99,Approved,Revoked
0x75e925be05afba268e4d5b544386610e45357a249d7ddfc76656276de16e2490,Deposit,Deposit
0x88d75fc52efd008df0803a8c785ef92fe32d2a25f2a084739d7ceb8ac3232706,Sale,Sale
0xdc1cff3341d46c2d032215f13e7d14b1bc96293fd7f97443462241ac1e42cc44,Swap,Swap
0xfe86fa7bc2b1b9a9390a8f93e3a616fdbd1f5a65bf4ff50858a07eeb7753aa5b,Transfer,Transfer
0x17ce12a5841d048cca17c3edc0ca9f36ae5475500befa27c4f5d8a469d145006,Transfer,Transfer
0x1460e8f4bd582f06bf06cfabcc630d5325fee7bc85aa2c458cb4a171f2980902,Mint,Mint
0xb57e35a9f7677d0a99203b0c3ac343f5b4ec30795bb83a28bd493abeaa0432ab,Transfer,Transfer
0xf3f1994c7ad185a1e82cf62eda4ad469507045a833f4eaacf8bb4a6d1a2062e8,Approved,Revoked
0xddaa0be83f7504530d3bbc3bb0d6ac3d442b97bc38f617acd59ea9540adb0382,Sale,Sale
0xbd1760097c339a87e8c8e244cfbc8abacfc0d388363b7e1954233b403ad09f7b,Transfer,Transfer
0xdd98f84b2e0a2da289857271122ef56fcd4dcc036adf311d4a9c71988e93c0d8,Transfer,Transfer
0x331ae16889e5af4b94e0baec5198752dcaa7dcbae02a425e1ab48b3d159aecd8,Swap,Swap
0x1c006a8a6067532c7d54b3f6f16d9e63d58f6fb0bfdfa7433c724df0eade1099,Mint,Mint
0x58dc338119a913b67de67f915a7bc3020029beb1e2c2ed50d5763559e228e7ea,Deposit,Deposit
0x079e12206c1f0a2feab27bd6ead87b0d630343417c65d120b04eb4f32a658bca,Sale,Sale
0x296f10eb580ab6ae36259728cb99667f562812c46a5c6ea5c32f054b6ba35c09,Unwrap,Unwrap
0x2277025f089914e08fed61686078cb36ddba3653ae1c6aa4ac9f5d2498d50bb4,Transfer,Transfer
0x1b4daa8509a5601b72e68e4a3701ac3a4af7756e74907860d5becf2ac2848ed1,Unwrap,Unwrap
0x964c8e624102b612f052d8949372c2e3648d9133e3999116544ddcc02bb2301d,Sale,Sale
0xbcd572fb7208483779b09dc065cf64107d78ac0522ba7a3e9a4f20e66c5882e6,Approved,Revoked
0x6e847e60b1829a4327c55fba8a4826501768ff511308fe993260b7ea387c5efa,Swap,Swap
0xd3379ce0b223795d8c26488c4b0b548b86127bf43b567ee4caa896bdda56ddfc,Sale,Swap
0xc8777f1bfd5cb1cb38977005f70446602d6eb54248a1f08f4b4faea246faa2e6,Unwrap,Unwrap
0x79b9f3d3679fd099ef1dbac5b8e88d6d5529e669c893c36d6c8d2a044b23f305,Approved,Revoked
0xe579a025769b93322ae784a01f56c6491f39185b504570697195a539a2f3cade,Revoked,Revoked
0xa3debe6560c663a2f80f95268c9b8b35e04e9b09a23b1aeb9c234844333a36bd,Sale,Deposit
0x3d610d3f9af2550f7aa8e91b371aaeab83f34616c558906eb6cc45da386107a9,Transfer,Transfer
0x378105a7fc255a182584e7363b19adcd3a0c706d93e367a7e3ed4a6eb49baada,Unwrap,Unwrap
0xf210055f3de23908ce3e758239bd19ec3f9721cf8e57f14893f9056e18293e06,Swap,Swap
0x205c55bac2324edd40b96c8a217f008eb79af4ae1c01574ef531b53d6c7305eb,Sale,Sale
0xdf6381e6f00a85647fc518631b2c55c8d0df89115649bcccbd4bf4cdc32cf4d2,Sale,Sale
0xec33d50c8311e8192dba89731e339b375412b984920e2a73e21ab5490c7903f9,Swap,Swap
0x1b35e437217c635fe02bbaab394dbdc7f529bd29c8289635c6d4299e62475bfe,Transfer,Transfer
0x287b1d702c1b4e29de98fc2d76b0aca6239366cbea42bb3d26b19949ee112144,Sale,Sale
0xa9a584b24e744e0c5d535e4885e8137143f31f7d19401e924df82be96e0b337a,Swap,Swap
0x84cca7106fa4e682031b8f785fc543e384c9b3164fdb678ac1a311b07edef2eb,Mint,Mint
0xe8a52eb7ab968629ff0764eaba6ebb504a7065570061cb0e3a6600152a509fce,Cancel,Wrap
0xf1eeb459822e89f592599b6421dd5c749952acaa47f312c9c4731610c70b3cd4,Sale,Sale
0x7532e3e94a8ef97e39fdd5eb87ed4c547416094bbd764453d9dd6943b73fc80f,Approved,Revoked
0x1862b80a1509065d3e6fb685a6bdaf21b59f784b570489585e91c403af4ff5c1,Wrap,Wrap
0x8306665d69b0c6e2a79c6e8525fe903bb5032ff0e18396947915a423df8f8008,Mint,Mint
0x807b346350d85aa070fb425e608100c5a9758834855988ae9b3a6470138f2920,Transfer,Transfer
0xfeec481c3fb1b8da428ba98e854e6218d01a64a4781075bfa34e268109093d80,Mint,Mint
0x4f76afccb3b05c9bbd08bff7c3b11fabda1a5378476bb2d2755bef61ed07ff2d,Withdraw,Transfer
0xb6f15bdc88cd551b60eb558d91fa64921458c6c0407e2e515956da6c8d0558ef,Sale,Sale
0x8aac295fed10a15f65c51be037bb2d6c986be67c9cc21a5ef29fa42da5bbbb68,Unwrap,Unwrap
0x04ac678d84af5944a047f5259ebb15a160f05835f3ce3f3dec9ee9d9790eb045,Sale,Sale
0xa7cdaa45fb4057d19eb2c85f143ffb0b0f442694bdc3417e5cb06d5bbc07bf8e,Approved,Revoked
0x792acd127b723d4631dc455b3703b974112aeacf98c36b41d9e9715a5d6a07ac,Deposit,Deposit
0x8cc37de0a6f2a5c2bf8ff2048529a9b1a6788e68b48fddd02dee05d3e93110fe,Transfer,Transfer
0x2df617a68245bf085757ad1d28afa20f03f1f16a5360d1f7d3208e804651baca,Transfer,Transfer
0xfc0c6c0755446c16db6e32cec047be34db33a8b0666b7329394c334ab322ed03,Sale,Sale
0x11f324a6ef2563f8883ab6cfea9c5ba144f031c75574c5d84652fc1e3ba50657,Sale,Sale
0xa43d7584e035555a94523c339541751e32e09540619c6a0413bcbbc7939e4f95,Withdraw,Withdraw
0xe26adc3e4df901c95ba326f562610ea3aa13ea011fcb9ed1321bed650b734dae,Transfer,Transfer
0xad88e34f1e6385295ae2e569cc158adde50edf9847b7d9f6289f789838704514,Sale,Sale
0x80fa65829a3323b1ac1074cc7bfde603fd18d1d9e78f9fef96878155f51507df,Swap,Swap
0xb7bf936dc340db02562a69a645c31a38e7049be263a467acb470d03af71d1541,Sale,Swap
0x971eec69252f9d9f2ecc0792ca10c112c0cb1c6fee19a6dc19866da602899493,Transfer,Transfer
0xf12301743a1a2d610ffadc55646a3675191bc9050410f6ceab502c2815007580,Approved,Revoked
0x996019b50a9c19a3124daecf682d4d4fa5367e1b08b06f240241209ca3a8f4d0,Transfer,Transfer
0x5b1854e3b9f20a645e16a8fa4dcfad47b14f210fc94ef7e56f08114a26db725e,Swap,Swap
0xadc5f8276ade41ac3e880365b993d538574855071cff14ec690d0062560831bf,Sale,Sale
0x779675b36d302922cbfd865448f71266dc6931eb220f0ff1c883e4549e341b7d,Wrap,Wrap
0x1197064cf88cb83490fd83f7d56afd5a89366af770986c7cf8792e69c416b7bd,Wrap,Wrap
0x1663370579f6ffeb3823e5ddec142b591171d1a7bc058375707dca5863e81d53,Swap,Swap
0x580e7286dd974179898ee68929abacd23f5ff5be101905223e13e72077d3d251,Transfer,Transfer
0x2c46e0ca488b96b881b76bb6702cc90246df922e2c3f2e11a79436fa37004661,Unwrap,Unwrap
0x27a723a36f7744bd659c7b2ab81cf1d941090ba74c1a58433a502575d041a205,Mint,Mint
0xd8c33322add4650eb10a85b283547f942e3a62e98f9e878fb35ab6e06cf8bb2e,Mint,Swap
0x258aa1e8e25fe9e0b86ce3d2779291860745674fdd5fa59414b1ba0638ea33e2,Mint,Mint
0xb055fd458f00f4ff2e4a13840b6e2f1c5b397a10c26754172ac183c8a4b82746,Approved,Revoked
0x5b7707d9f6a835cfef4acbc58bf34572c47227592267a866d5986b3e5c84e81d,Transfer,Transfer
0xb9f4b9d8ba206359e1897d7dd60531f24db5254219be502a4e652a1dc038cc0d,Deposit,Deposit
0x406cba73c6615904bc785b5e46fa8a6f1e89f413bc2c27cea9ac08328dc230fd,Approved,Revoked
0xe98fe04e68b07d1095a77011c0821154ecfbe70067c7ccb5f44643e9b02e6e05,Approved,Revoked
0x43331c3b490a3a574775e34d8ca7fd6b996e1a18b61bb36e5af1bdd35b735632,Withdraw,Transfer
0x5ab39b19da7de622e89491b5d3b5d742338e3c8214c959e241f3ae97d19897c3,Approved,Revoked
0x9549f35b2471c3b6200e4535c24c7160a9bd4473889cd82cdae961405992eb69,Cancel,Wrap
0xe22b2ab9e8b9741891d7006452bdf8403402fd6b6b3489e6d51b9d65b6c0a10a,Mint,Mint
0xea9d812501093cac824f3c02650530c885ff1bd53b9f1b6d7b31c1bedcb1eccd,Mint,Mint
0x57a5a18884ee8d82a1fa907fb844eb539373b7e1865f32dfe7123cd251d1241b,Revoked,Revoked
0x7fda4b0768d64e6986885646f39a0753fbbdfea756afea805cb937256ef158e9,Transfer,Sale
0x241db093a15a9a98bd51c1e5d951dacd5414befac9b375e1c1e1ed80e8ad7d1f,Approved,Revoked
0xeeb3e39ea56a02b5a6cc5cfa36355b201953fad64cd6fe5a94d22243a9d0b8a8,Mint,Mint
0xc38f810dbb199d87f6b85186b7a4a5e9ad80a60e7b18c1247db135b864933c07,Approved,Revoked
0x034a03b9473d5a854dac5c8a28dd8aadca9b567f446eb4140b29001071e633a4,Transfer,Transfer
0x0eceac79c40c4481c47ffe214947b1cc9517fb206f4f571864afc860939e6071,Approved,Revoked
0xa23d4ece44c3a7c9a7b7916c273c223e05d038ba9b898dd139a0adc3d3f4aeae,Deposit,Deposit
0xb2390a1907e6fd595a055586df73ef955eaac198528791fe0bba7a447f71edf7,Swap,Swap
0xe79ae9182fe639bd6a3c97f0ba58cc2c14955c9db057a54d13ebd577155638ef,Transfer,Transfer
0x02b01fea6a890ca734076f05063d43c1606c290763b83ef4d686d74ad8a4dc3e,Cancel,Cancel
0xf32862d8192cfe7b96fa367a3d80329c5ff3a00a40ead24a82ab9cdf9f3f242d,Mint,Mint
0x5a1ce6f55c62f97350436859e596aa454c9bc7c14a9c35a8240a031b992d5217,Mint,Mint
0x8c61a0fe5ee56636d9c2276d5b5d5a1276281a5437314cd2af529fc0b2b78b54,Approved,Revoked
0xb47e3e99d28775f10e5b7ad89931a1063da7a87e8f74b43c8b8288fe1f212ebe,Revoked,Revoked
0xc3333efacda556090e2f1fbcf4a4b5ca9b81e1ad9d58e3f53ff403ea0a0ca968,Approved,Revoked
0x7fcae2d858a84b4b3996f6e582cfe0bf671a5db1011a03863dd2c563f0854bf3,Sale,Sale
0xc1e04e9a95533d82df1359a87ba1710faec2d39ac116eeef7d57b228bf67c7bf,Mint,Mint
0x073bd71a9489052ae19ecd79ad3284e1ae721982d8d92027143abb7d66390d87,Transfer,Transfer
0x24cc997e0d6dbff683d2bbbf2431527561a979024ba1a567eb4d3fc2b64fcb7b,Mint,Mint
0x2228e197ea89fddba8da623dc1db8508654d56e2dc0cde0700419646eed82fde,Swap,Swap
0x8affa7f7071f5db7c8a9a3b6b8fa56d7e8d82591ec776e49ca5de86b277e7ecf,Sale,Sale
0xb839f56b348a2d3028adbd30e78b48dd4d1a198c3dd36ea6b9f7a682a74066be,Sale,Sale
0x072dc28e02898bc88d9173276a733c23bf23a763e7bcbb693ae7a0a23278a3b0,Deposit,Deposit
0x9c43d4a567bf8c960bbfbca71b376f50a66dba30657cd867d5d545677f7e41b5,Deposit,Deposit
0xc551817eaec33da1234063a6f51a8834434c2056dc1569b6206024ce9eb7efb7,Sale,Sale
0x5e26adfee4aac95696008b5c45a8184ffa74163838fd5d7fdb46a70cba648108,Swap,Swap
0x235167dccaae39ee766f91bb773e111fc7f0c547a23f4edd97c4a3ec7b8c9e5f,Unwrap,Unwrap
0xd1328b9f80c884f30d47d0565d362602cafeaed0d7d30e690fc7912a1001d980,Transfer,Transfer
0x9bac1122d202b8598c6c8ec18f4e48f9c53e23b81ac0df030f5fc40b8766352b,Deposit,Deposit
0xf4fa2ec9e3564943bb862bb86dce53288e57e6fe841aa2e4a1d29122abca2f49,Mint,Mint
0x448f499d115aaa9798340a4a09d32bc64db85b77421e2e4c2ec51d0da92fc948,Withdraw,Transfer
0x944b5528790a1250d5a4b8a4e89349ef1f322a537b3ad8096f2f23a6ed98886e,Sale,Sale
0x7ae736fde4911c4b05774e82ab616745e5b4091227e3f6b7e13dd3d3db912891,Transfer,Transfer
0x3c213af495bda2cfedbbc0047ffb7427ec1729290e0aeec37ee3b3be1f99afc1,Unwrap,Unwrap
0xc062932f3314c2adf5ef05dcdce7bc10b9dae8289b47dbbfee500cdd0b6466af,Transfer,Transfer
0x12bb1318fb7e5a637d948bbc99034650016061a07d8f87401d887eb2328932e4,Approved,Revoked
0x48c42e1e864fb6cda2923ee80871b3132e809be1d14c95d7f9703bebe53ec954,Sale,Sale
0xbbea2993e6b8c0d81bcfbc4e72dc5b8dafc2043b60d8f6cfc39c2fee3030163f,Mint,Mint
0x761bf8feac498a18ff75ac41cf1bc5c165c8264471852b7b0b5002904cf8b24d,Sale,Sale
0xc6d7388885ad342a2832ce2a2849775a2f0ccb4b93c505d1d816a88315a2904d,Unwrap,Unwrap
0x528426bd334ce43d2db71b803653105ebdf921a670e6f4a3c10bcc1d068dd230,Transfer,Transfer
0xc8ed11177a07d9575d6fbd57aee7f8165adc22fb10a4f88ad9e6c0e24026bb43,Deposit,Deposit
0x1e53939f3f1ec4157397c124404a322d2ee0ea5ef7c9845a40bb5e164a534d70,Wrap,Wrap
0x496e17797499df5217b32b18448b66e4a31e20c8fabd1f9f4ad7ef55ede95f10,Sale,Sale
0x1422abbc5c3ac71f1c0f644bb35e6c26110eb27f7cb17a1b85452f45b02feabb,Approved,Revoked
0x6a29dedc6c438c04037df0727662f63b35785e77e9e3a0fa86dbf681136883a9,Approved,Revoked
0xe85fb30cfbd5bd43a77a4764115d6369caa50e37c6606c747d9d965b74067149,Unwrap,Unwrap
0xd086d603bf4991c8c1b18811d33bfa80053375f28fa5903c2216c3aad65c1fb5,Approved,Revoked
0xa8b852f71ae5dce26fe65779cb73c3be6997dd05baf0e15c544b7aaf14858579,Approved,Revoked
0xdb42d6cc48d9f695d17714c8018a3275d0c25361129629b42fd0b5becb1dd530,Sale,Sale
0x78af38cdcaf845012dc487c32752cc2b6ae84cc427dc9deacfd4939c147776f2,Revoked,Revoked
0x0331738642f94f81324a9d642a749963871c15431f8a9368f1d95a5f67e532a2,Swap,Swap
0x272a768284698c7c5707e7450b6a4878a1e9db39cae5e6d349d482bea915fcb4,Unwrap,Unwrap
0x3b6ee742e52a9b42e6c3a10923e7d3ce447bd610acf0b5edb4203ea0aca66e16,Approved,Revoked
0x5c602cdfc9217f29914b7064a8acae6ae6275592f9190e1967f1ca6d8212ab58,Transfer,Transfer
0xb680d4615454dbeda25259e45ad3d23c475ce7cfdf269121e7b9c8960b4df314,Approved,Revoked
0x99ba83af36e4f4ebbf915fe6b07bb7704618b1d67e455a13dd2ad5bcebc798f7,Approved,Revoked
0xefeeaed5c9429e31c8267e71795d27733aa5ab63b8efa34ec8340bf572f00c84,Swap,Swap
0xc14aca71e411de6e16d28809131f2472e274328aa41926597d62bab21295fd46,Revoked,Revoked
0x79e3619cd199064d21a9501f407eeeb4f61186179397da0f3620088013b2bcee,Sale,Sale
0xea46379922e9695976b7cf2868a4dd20e4f166f919dadb603fd7a5543320d9b5,Cancel,Wrap
0x6ee74fe00ddbfd6400973efd5910ebc74f80783742970e04147d514cfd983f69,Swap,Swap
0x0208f4b671f218ad62aedb9d9b86200cfe236ffd71dbdb0663c2dd2c1193366a,Deposit,Deposit
0x32819e1a23c6172b9f874d6baab8827279117ced9050dcb7dd56d1051900f7d8,Sale,Sale
0xb3b8bf7887b7ada0bed97833eed143611e596339135d24f3b0ccd1df1cb2b554,Wrap,Wrap
0xce9e1382ccb3bd1b3113154de11eb5e7c1fb2d1b754863bfbbe32b5443615b7c,Mint,Mint
0x64c0f63292ad6b572ff72f08b86962d5b2c53b354353da672aeae67297d3047d,Sale,Sale
0x4cf09bfe94d549d377fff9dcabffead14c72653d9030c73e58b0cc6f8ebc6c9c,Swap,Swap
0xd4f82b7820fd1fdda551c702f7a5d36c34d959102eec28b1f13a1a0f87e2e19c,Sale,Sale
0x8fcddf268c49e7264f5e786e6289b6e4f14f84d8fd13644e1b0876e3e0c82827,Mint,Mint
0x7e668e37fdef46c12c51d07404c04b9ef97bc28afd1b8a3adff6196a170ba92b,Swap,Swap
0xbb986501e35b4d3ea67590ad1fa1beb13477d49e5653515ef1eac677a717ca7a,Deposit,Deposit
0xef7287a17c9e715e7b24d31762a436ef05a5f470bf3239cf7230979fa03044da,Transfer,Transfer
0x3481a138e0967bf58cef3d3a5859d5fd4d2db7019d05afbb47e7c68530f72562,Mint,Mint
0xc1ae3bd2ef7bf5f92ff0969838c8e6671fd07820ef7d40b834b7c7e5fb8acf40,Transfer,Transfer
0xbb4c673c5ec07e8387d532ea6b6eb4be382f52e48d75ae181dee6e2c45d5187e,Transfer,Transfer
0xaa40d9cd47d65ec5d86d9d795dd309689ac33af955339ca4ff5c8452d5d82e48,Withdraw,Withdraw
0x3094dab6f63a511ee3c03b6a2d3facd06e8a225d5914069559178a37a82aea2d,Unwrap,Unwrap
0x2d3764b86bb6abbcf335a87800c73e9f80612712e0a454d8b857dec110aca978,Transfer,Transfer
0x34a426c2ced63f9e802d0e9d2bde87ddf3a69615b90699c5ca6332411f66cb30,Swap,Swap
0x35125a6d1c9c1193cfae24e6e1cc2d04a5c102835aa6ac3936196be545dec684,Approved,Revoked
0xc8d85f910f31716d9e231a43359cbfaea96bc0885f6238e5b3d71827f073f9bc,Mint,Mint
